circuit_id,circuit_name,city,country,track_length_km,year_opened,seating_capacity,number_of_turns,drs_zones,lap_record_seconds,lap_record_year,altitude_meters,surface_type,circuit_type,pit_lane_length_m,avg_temp_min_c,avg_temp_max_c,avg_top_speed_kmh,fia_grade,total_gp_hosted,tv_viewers_millions,ticket_price_usd,safety_car_freq,overtake_index,night_race,primary_engine_supplier,primary_broadcast_lang,pit_boxes,marshal_post_count,total_race_dist_km,elevation_change_m
28631894,Istanbul Park - Revised 2020,Istanbul,Turkey,5.252,1997,361403,16,1,104.458,2013,308,Asphalt,Street,361,9,37,309,1,77,7.12,1596,0.495,0.83,1,Mercedes,PT,20,32,388.65,87
25995374,Circuit Gilles Villeneuve - Reverse Layout,Montreal,Canada,4.902,1983,248380,13,2,90.948,2023,2507,Asphalt,Permanent,272,27,30,345,2,10,9.18,3176,0.147,6.57,1,Ferrari,EN,19,36,259.81,68
24650655,Istanbul Park - Short Circuit,Istanbul,Turkey,5.222,1998,21672,25,1,116.382,2014,603,Concrete,Permanent,252,13,22,380,1,29,5.9,3393,0.201,8.38,0,Ferrari,AR,17,14,292.43,153
26835184,Baku City Circuit - Revised 2020,Baku,Azerbaijan,6.074,1998,237034,22,1,61.017,2021,2376,Mixed,Permanent,234,21,28,272,1,1,7.48,2390,0.207,8.78,1,Mercedes,ZH,21,36,370.51,119
24067932,Hungaroring - Revised 2020,Budapest,Hungary,4.602,2009,380504,23,1,89.785,2014,1508,Concrete,Oval,217,4,39,365,2,10,1.17,1494,0.129,9.37,0,Ferrari,DE,9,15,322.14,15
28719481,Kyalami - Historic Layout,Johannesburg,South Africa,4.169,1957,65135,18,2,80.922,2013,177,Asphalt,Street,252,1,39,304,1,80,8.45,3008,0.65,2.84,0,Mercedes,PT,20,28,195.94,50
20807103,Circuit de Barcelona-Catalunya - Endurance Config,Barcelona,Spain,5.357,1979,276821,12,3,80.485,2008,491,Asphalt,Permanent,253,0,39,337,1,28,5.86,2321,0.338,5.06,1,Honda,JA,24,36,385.7,56
20765940,Yas Marina Circuit - Revised 2020,Abu Dhabi,UAE,5.864,2009,264424,6,2,83.313,2009,2266,Asphalt,Permanent,507,18,50,333,1,45,2.19,3292,0.301,2.77,0,Alfa Romeo,AR,10,35,445.66,205
25294100,Circuit de Monaco - Alt Chicane,Monte Carlo,Monaco,3.098,1990,65820,19,1,84.054,2012,1309,Concrete,Street,318,25,42,379,3,74,2.63,1261,0.131,1.37,0,Renault,NL,23,33,219.96,19
24762600,Nürburgring - Endurance Config,Nürburg,Germany,5.683,1996,382532,7,1,86.327,2008,1840,Mixed,Street,378,19,49,379,1,32,14.66,3271,0.064,0.53,0,Alfa Romeo,PT,23,27,255.73,33
24367041,Imola Circuit,Imola,Italy,4.957,1997,44256,9,2,116.91,2013,1152,Asphalt,Street,358,10,22,281,2,35,1.88,1900,0.039,5.06,0,Mercedes,PT,20,11,252.81,23
26586174,Circuit Gilles Villeneuve - Alt Chicane,Montreal,Canada,4.488,1957,101552,26,2,85.868,2017,2296,Asphalt,Hybrid,347,25,33,337,1,79,9.09,1173,0.591,8.31,0,Mercedes,AR,22,32,251.33,136
26039900,Estoril Circuit,Estoril,Portugal,3.668,1951,141160,11,2,103.714,2010,503,Asphalt,Hybrid,296,14,44,325,1,61,13.77,3115,0.392,1.48,0,Ferrari,FR,8,20,176.06,149
25363481,Imola Circuit - Endurance Config,Imola,Italy,4.168,1982,385899,9,1,102.91,2022,1238,Concrete,Permanent,224,12,25,288,1,10,2.02,2602,0.634,7.93,0,Mercedes,EN,23,12,295.93,117
23859396,Suzuka International Racing Course,Suzuka,Japan,6.592,1982,230480,17,1,95.381,2017,805,Asphalt,Permanent,299,19,21,279,1,37,8.06,700,0.093,3.3,0,Ferrari,EN,20,33,514.18,84
28502793,Baku City Circuit - Revised 2020,Baku,Azerbaijan,5.618,1962,36907,8,2,112.872,2012,1843,Mixed,Permanent,346,26,32,328,1,80,14.16,2197,0.053,4.59,0,Renault,IT,24,33,325.84,182
22324620,Portimao Circuit,Portimao,Portugal,4.007,1973,171683,26,2,112.029,2023,1717,Mixed,Street,253,0,32,378,1,63,4.64,3049,0.54,4.81,0,Alfa Romeo,PT,24,26,292.51,177
28911377,Autodromo Nazionale Monza,Monza,Italy,5.819,1972,190483,11,2,111.071,2013,2317,Concrete,Permanent,204,11,39,328,1,34,13.42,1604,0.222,5.72,0,Renault,ES,11,13,424.79,94
23246834,Istanbul Park - Alt Chicane,Istanbul,Turkey,5.06,1961,127323,22,1,90.448,2010,2177,Asphalt,Street,222,21,43,356,1,0,7.25,3166,0.307,4.91,0,Renault,FR,21,14,313.72,118
28551533,Miami International Autodrome,Miami,USA,5.761,1966,210499,16,4,71.118,2022,598,Asphalt,Street,216,11,32,312,2,85,5.33,260,0.574,6.19,0,Ferrari,JA,26,12,270.77,200
23727359,Autodromo Nazionale Monza,Monza,Italy,5.103,2010,382935,15,2,85.68,2013,1981,Concrete,Permanent,348,26,32,276,1,70,5.71,2615,0.797,2.61,1,Honda,PT,12,16,234.74,123
25922497,Suzuka International Racing Course - Reverse Layout,Suzuka,Japan,5.318,1968,46507,22,1,78.583,2011,446,Asphalt,Street,281,17,48,284,1,11,5.07,576,0.1,0.56,0,Renault,AR,20,20,361.62,147
21085604,Kyalami,Johannesburg,South Africa,3.647,2008,305585,9,2,64.811,2011,2319,Asphalt,Permanent,303,14,21,309,1,51,12.19,1711,0.163,2.55,0,Mercedes,DE,13,12,218.82,113
29059418,Circuit Gilles Villeneuve,Montreal,Canada,4.701,2020,370516,25,2,106.984,2012,2142,Asphalt,Permanent,305,13,40,342,1,9,5.83,754,0.582,9.07,0,Renault,JA,22,34,211.54,44
23847282,Magny-Cours,Magny-Cours,France,4.222,1977,133840,6,1,106.792,2011,873,Mixed,Street,343,24,46,276,1,55,9.07,1839,0.21,5.69,0,Honda,FR,10,15,244.88,47
23818108,Miami International Autodrome - Alt Chicane,Miami,USA,6.105,2013,62914,19,3,93.989,2021,143,Asphalt,Street,288,8,28,321,1,24,0.28,907,0.262,6.42,0,Ferrari,IT,23,24,384.62,167
24972342,Miami International Autodrome,Miami,USA,4.94,1980,303257,14,2,114.703,2015,88,Asphalt,Street,181,13,49,355,1,19,7.64,1536,0.489,8.09,0,Ferrari,NL,26,14,390.26,31
22813578,Red Bull Ring - Endurance Config,Spielberg,Austria,3.977,2003,110411,22,2,114.986,2022,1149,Asphalt,Permanent,453,7,39,360,1,62,12.76,171,0.518,1.68,0,Mercedes,ES,14,25,270.44,20
27055702,Hungaroring,Budapest,Hungary,5.119,2017,239733,20,1,66.49,2023,2189,Asphalt,Permanent,284,27,49,309,1,78,3.44,3381,0.191,8.39,0,Alfa Romeo,IT,15,20,235.47,2
25491335,Las Vegas Street Circuit - Revised 2020,Las Vegas,USA,6.168,1963,412958,15,2,62.043,2011,793,Asphalt,Street,394,4,29,276,1,55,12.63,93,0.505,9.32,0,Renault,EN,13,35,357.74,203
23412080,Hungaroring,Budapest,Hungary,3.665,1971,248374,12,1,100.089,2015,1694,Asphalt,Permanent,283,7,48,332,1,38,8.06,1816,0.155,1.42,1,Renault,NL,18,22,164.93,142
26713112,Miami International Autodrome,Miami,USA,5.591,1949,39590,6,3,110.931,2020,457,Asphalt,Permanent,367,27,39,340,1,22,11.93,735,0.126,2.24,0,Honda,NL,12,15,318.69,201
29678596,Mugello Circuit,Mugello,Italy,5.245,1975,244285,9,1,109.764,2019,1423,Asphalt,Permanent,325,13,45,319,1,66,2.66,2687,0.465,4.65,0,Honda,FR,12,28,340.93,37
28582176,Las Vegas Street Circuit,Las Vegas,USA,5.545,1963,293480,14,3,107.658,2012,2505,Asphalt,Permanent,350,3,21,333,1,47,10.1,3491,0.679,6.55,0,Honda,FR,18,14,426.96,74
28661085,Miami International Autodrome,Miami,USA,5.844,1989,300421,23,3,90.8,2012,491,Asphalt,Permanent,273,10,29,384,1,70,9.53,1305,0.674,4.28,0,Alfa Romeo,NL,16,21,438.3,74
25820704,Circuit of the Americas,Austin,USA,5.791,1999,135569,24,2,74.778,2008,870,Concrete,Permanent,192,23,34,335,1,1,15.09,828,0.466,6.45,0,Mercedes,IT,21,22,393.79,43
27253123,Las Vegas Street Circuit - Alt Chicane,Las Vegas,USA,6.074,1991,78076,18,1,100.75,2021,46,Asphalt,Permanent,415,21,50,344,1,20,7.48,2800,0.082,1.92,0,Mercedes,AR,20,13,346.22,13
20187802,Mugello Circuit - Historic Layout,Mugello,Italy,5.087,1972,106096,21,1,60.327,2010,1807,Asphalt,Oval,358,4,24,269,1,39,11.68,1618,0.283,7.33,0,Honda,AR,20,16,335.74,85
22287712,Istanbul Park - Revised 2020,Istanbul,Turkey,4.997,1960,252391,12,2,94.244,2012,1335,Asphalt,Hybrid,284,27,37,357,1,24,11.26,502,0.469,3.94,0,Ferrari,EN,23,23,304.82,103
24872843,Las Vegas Street Circuit - Revised 2020,Las Vegas,USA,6.538,2004,292504,11,2,61.878,2010,1957,Mixed,Permanent,485,19,34,281,1,71,6.21,1141,0.138,6.29,0,Ferrari,JA,10,24,372.67,219
22244933,Kyalami - Alt Chicane,Johannesburg,South Africa,3.739,1991,408926,16,3,115.941,2016,1138,Asphalt,Permanent,187,27,40,336,2,24,14.75,1976,0.736,9.39,0,Honda,AR,11,20,291.64,41
28720917,Marina Bay Street Circuit,Singapore,Singapore,5.41,2009,317686,26,2,85.783,2020,2208,Concrete,Permanent,378,15,40,276,1,9,12.64,643,0.239,2.32,0,Ferrari,NL,13,26,254.27,57
24671396,Bahrain International Circuit,Sakhir,Bahrain,4.889,1974,111877,20,6,70.658,2013,904,Concrete,Permanent,495,28,38,366,2,61,4.01,3161,0.759,7.98,0,Renault,JA,15,29,234.67,21
25631612,Losail International Circuit - Reverse Layout,Lusail,Qatar,5.596,1985,329736,11,1,113.799,2023,1149,Mixed,Permanent,324,20,50,329,1,3,12.86,971,0.38,3.21,0,Ferrari,ES,18,29,430.89,201
25084057,Circuit Zandvoort - Historic Layout,Zandvoort,Netherlands,4.27,1999,355308,24,1,117.09,2020,1045,Mixed,Street,193,3,33,347,1,65,11.84,770,0.602,7.34,0,Mercedes,EN,19,29,196.42,168
28201770,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,5.611,1959,284698,24,4,104.284,2015,1483,Asphalt,Street,363,21,36,340,1,20,13.36,3386,0.334,6.83,0,Mercedes,IT,20,33,437.66,131
20460982,Istanbul Park - Short Circuit,Istanbul,Turkey,5.171,1953,354179,18,1,110.146,2018,1815,Asphalt,Permanent,232,5,42,331,3,15,14.94,356,0.32,2.65,0,Honda,AR,21,22,227.52,176
27294311,Circuit Zandvoort - Alt Chicane,Zandvoort,Netherlands,4.921,1949,95159,18,3,93.297,2012,219,Asphalt,Permanent,219,26,44,380,2,32,9.02,3486,0.182,5.1,0,Renault,NL,13,36,314.94,136
28379128,Yas Marina Circuit,Abu Dhabi,UAE,5.662,1980,157693,10,1,110.351,2014,1283,Asphalt,Permanent,219,28,31,341,1,62,11.67,2670,0.39,9.59,0,Mercedes,IT,15,23,368.03,40
26089146,Kyalami - Alt Chicane,Johannesburg,South Africa,3.485,2018,100995,21,2,67.02,2021,1963,Asphalt,Permanent,327,25,45,365,2,41,1.38,3355,0.181,8.86,0,Alfa Romeo,DE,16,18,254.41,126
25918468,Circuit of the Americas - Reverse Layout,Austin,USA,5.007,2017,401995,20,2,79.619,2014,784,Concrete,Street,485,8,47,355,1,54,14.88,1584,0.051,2.74,1,Honda,ES,16,28,295.41,125
23451512,Nürburgring - Historic Layout,Nürburg,Germany,5.641,1971,72331,19,1,74.911,2016,1320,Mixed,Street,191,28,31,340,1,5,14.03,738,0.476,9.69,1,Ferrari,EN,21,19,377.95,195
24375417,Las Vegas Street Circuit - Historic Layout,Las Vegas,USA,5.851,1964,198830,24,2,93.372,2021,1317,Asphalt,Hybrid,382,10,45,380,1,30,14.62,352,0.426,3.35,0,Ferrari,EN,9,15,356.91,147
23920721,Circuit of the Americas,Austin,USA,5.051,2010,305469,17,1,80.625,2013,1795,Concrete,Permanent,321,20,22,371,1,43,6.35,2747,0.044,3.36,0,Ferrari,AR,8,19,404.08,203
28584217,Suzuka International Racing Course,Suzuka,Japan,5.242,1973,150166,11,1,67.628,2012,1590,Mixed,Permanent,304,6,26,353,1,10,0.81,3137,0.625,8.29,1,Mercedes,EN,12,34,309.28,216
23753975,Mugello Circuit,Mugello,Italy,4.753,1975,325782,26,1,92.667,2021,602,Asphalt,Street,200,17,28,284,1,81,1.19,640,0.583,2.33,0,Alfa Romeo,DE,16,25,308.94,140
24683552,Mugello Circuit - Alt Chicane,Mugello,Italy,4.653,2020,285821,15,1,80.646,2016,1261,Concrete,Permanent,402,16,30,330,1,9,7.86,2664,0.35,6.94,0,Renault,EN,13,34,274.53,49
23680349,Hungaroring - Revised 2020,Budapest,Hungary,5.057,1948,286421,10,1,103.856,2014,375,Asphalt,Permanent,511,22,40,381,2,73,11.06,2514,0.323,9.58,0,Honda,NL,16,25,338.82,177
28809821,Suzuka International Racing Course - Alt Chicane,Suzuka,Japan,5.808,1976,294597,21,1,104.51,2018,2219,Asphalt,Permanent,376,3,28,354,1,22,5.05,2347,0.409,5.53,0,Mercedes,ES,14,34,435.6,205
25656475,Nürburgring - Alt Chicane,Nürburg,Germany,4.46,1967,246323,25,1,105.666,2010,24,Asphalt,Hybrid,377,3,33,279,3,76,6.49,987,0.508,0.55,1,Renault,AR,20,19,338.96,51
20681742,Baku City Circuit,Baku,Azerbaijan,5.868,1970,133078,14,3,103.998,2008,621,Asphalt,Permanent,494,7,50,323,1,64,8.83,1539,0.278,0.61,0,Mercedes,ES,11,10,463.57,145
24528206,Marina Bay Street Circuit - Historic Layout,Singapore,Singapore,5.791,2020,353447,8,3,96.939,2015,1780,Asphalt,Street,346,7,21,308,1,51,6.67,1164,0.026,1.06,1,Ferrari,DE,19,24,463.28,49
21752106,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.078,1955,321075,21,2,61.233,2015,1474,Asphalt,Hybrid,317,9,26,371,1,40,2.67,3223,0.787,9.69,0,Honda,ZH,20,21,289.54,137
28421974,Magny-Cours - Revised 2020,Magny-Cours,France,4.902,2017,321488,12,1,104.213,2010,2435,Asphalt,Oval,518,14,26,312,1,74,4.55,3022,0.193,7.01,0,Alfa Romeo,NL,11,25,269.61,12
26017587,Autodromo Jose Carlos Pace - Historic Layout,Sao Paulo,Brazil,4.305,2016,175406,18,3,83.743,2015,125,Asphalt,Permanent,326,18,28,381,2,71,0.13,3106,0.069,1.57,0,Alfa Romeo,PT,17,16,232.47,136
29398876,Silverstone Circuit - Reverse Layout,Silverstone,UK,5.914,2009,402875,16,3,65.926,2021,338,Asphalt,Permanent,469,23,43,370,1,20,12.58,523,0.608,9.2,0,Mercedes,NL,19,17,419.89,93
25035347,Imola Circuit,Imola,Italy,5.337,2015,286436,17,2,86.281,2014,382,Concrete,Permanent,517,7,21,344,1,6,3.92,689,0.087,5.42,0,Honda,PT,16,20,304.21,164
29118473,Circuit Zandvoort,Zandvoort,Netherlands,4.749,1950,308215,11,3,117.603,2020,359,Asphalt,Street,243,22,28,377,1,24,0.57,168,0.224,2.44,0,Mercedes,EN,21,26,284.94,213
29554719,Miami International Autodrome,Miami,USA,5.47,2009,190401,25,2,104.467,2015,1784,Asphalt,Hybrid,388,11,20,354,1,28,2.54,2351,0.239,8.85,0,Honda,ZH,24,19,399.31,142
29567478,Estoril Circuit - Endurance Config,Estoril,Portugal,3.904,1986,48329,20,2,89.77,2019,1577,Asphalt,Street,288,4,48,300,1,68,6.83,283,0.439,7.09,0,Mercedes,PT,10,20,214.72,78
25578677,Suzuka International Racing Course - Short Circuit,Suzuka,Japan,6.578,1960,235906,20,1,65.224,2009,1241,Asphalt,Permanent,404,7,34,265,1,29,9.98,687,0.418,5.04,1,Mercedes,DE,18,24,526.24,197
21267254,Las Vegas Street Circuit - Historic Layout,Las Vegas,USA,5.908,1981,291046,16,3,81.775,2016,1634,Asphalt,Permanent,180,28,30,299,2,47,13.35,2414,0.592,3.46,0,Mercedes,JA,18,28,413.56,103
28174002,Baku City Circuit - Short Circuit,Baku,Azerbaijan,5.925,1961,131364,23,1,68.481,2009,2503,Mixed,Permanent,233,19,44,265,1,65,7.98,3137,0.266,7.83,0,Alfa Romeo,JA,16,12,391.05,93
26518841,Bahrain International Circuit,Sakhir,Bahrain,5.412,1979,291826,8,5,89.162,2022,1992,Asphalt,Permanent,255,6,33,346,1,2,3.68,2274,0.566,6.23,1,Honda,ZH,22,26,292.25,109
20448903,Marina Bay Street Circuit,Singapore,Singapore,5.133,1992,131342,13,4,78.471,2008,1727,Concrete,Permanent,503,24,38,289,1,27,11.46,3192,0.086,6.4,1,Renault,ZH,10,34,225.85,24
28207655,Hungaroring - Revised 2020,Budapest,Hungary,4.824,1954,303207,8,1,61.158,2017,1923,Asphalt,Street,498,24,50,317,2,75,3.78,1596,0.519,5.9,0,Honda,EN,11,30,332.86,196
25069897,Autodromo Nazionale Monza,Monza,Italy,5.211,1988,134110,9,1,101.113,2016,2277,Concrete,Street,439,26,34,324,1,32,11.89,2471,0.648,1.21,0,Renault,IT,22,21,317.87,158
27663842,Circuit de Monaco - Revised 2020,Monte Carlo,Monaco,2.791,1993,120334,25,1,64.232,2009,2365,Asphalt,Street,403,9,30,352,2,60,1.95,786,0.103,6.99,0,Renault,EN,17,10,217.7,96
23058453,Losail International Circuit,Lusail,Qatar,5.357,2001,207598,22,1,74.132,2015,1236,Asphalt,Permanent,310,10,42,290,1,76,11.36,2094,0.263,2.55,0,Mercedes,ZH,13,20,374.99,143
21408848,Nürburgring,Nürburg,Germany,5.402,1984,80851,11,1,84.063,2015,1433,Asphalt,Street,209,6,34,322,2,71,1.52,1713,0.351,0.73,0,Renault,ZH,26,32,415.95,13
27640561,Kyalami - Endurance Config,Johannesburg,South Africa,3.573,2014,53787,14,3,74.898,2010,813,Asphalt,Permanent,244,26,44,287,2,30,2.47,2156,0.122,0.67,1,Mercedes,AR,23,19,200.09,121
22143161,Losail International Circuit - Reverse Layout,Lusail,Qatar,5.533,1998,63320,23,1,69.251,2008,1256,Concrete,Permanent,443,1,36,308,3,52,14.12,86,0.645,3.32,1,Ferrari,ES,9,16,381.78,123
24061811,Nürburgring - Alt Chicane,Nürburg,Germany,5.646,1966,112415,21,1,109.344,2014,2320,Asphalt,Permanent,418,21,45,273,1,48,7.8,1641,0.03,0.84,0,Mercedes,PT,9,33,383.93,134
20313204,Mugello Circuit - Endurance Config,Mugello,Italy,4.67,1999,165105,7,1,65.119,2015,1617,Asphalt,Street,376,6,34,307,1,1,15.13,1160,0.657,6.28,1,Mercedes,EN,11,30,261.52,64
